,across,within,Subject,R
168,0.9222279740327242,0.3239683941137124,R1171M,[  7.29  26.36 -32.48]
169,0.5964589257366103,0.2622125014740426,R1291M,[-24.89  -9.92 -18.03]
170,0.2266091458350149,0.1561824240984726,R1098D,[22.78 -7.42 50.07]
171,0.9413012578975252,0.5575769911434935,R1061T,[34.8  59.7   1.53]
172,0.8488489494964199,0.5110520335538054,R1243T,[-47.16 -19.36  -8.64]
173,0.2478232461316476,0.6677197614330176,R1189M,[ 22.41  31.25 -11.39]
174,0.2478232461316476,0.59033363346326,R1189M,[ 22.41  31.25 -11.39]
175,0.9412858411230554,0.5718894723084131,R1061T,[54.18  6.98 27.98]
176,0.4176890141978444,0.2671700135293737,R1135E,[31.3  -2.09 22.33]
177,0.6778153515248329,0.5523563147294258,R1174T,[ 41.23  -5.54 -23.56]
178,0.6778153515248329,0.5880190779698631,R1174T,[ 41.23  -5.54 -23.56]
179,0.703017192608072,0.6595461543028169,R1065J,[ 47.55 -39.2   18.58]
180,0.8789751601844603,0.4444465547358345,R1174T,[ 37.21  -5.58 -23.84]
181,0.8789751601844603,0.6701103866621314,R1174T,[ 37.21  -5.58 -23.84]
182,0.8423417976151671,0.2922045138382096,R1147P,[-57.83 -18.26 -12.32]
183,0.4852708790050691,0.18483835264160625,R1167M,[-46.88 -39.39 -53.42]
184,0.9564559272081335,0.2692938582635301,R1083J,[-61.58 -42.94 -50.15]
185,0.9258050773589636,0.4807825633328298,R1108J,[-23.97 -16.09  19.75]
186,0.6223993555255046,0.5159354729458484,R1065J,[ 33.62  15.76 -20.51]
187,0.6223607948257867,0.3238741706848014,R1147P,[-47.35 -14.04   9.78]
188,0.803110519503372,0.3586415566119102,R1243T,[-37.   -31.29   0.48]
189,0.4584445147546858,0.22448897807059345,R1065J,[ 32.28   2.37 -13.52]
190,0.8578418598878413,0.6520187616263012,R1230J,[-23.34  45.21   1.6 ]
191,0.6413618660557179,0.3960442692826184,R1260D,[-58.18 -49.43 -19.5 ]
192,0.7729312343987154,0.3585497146632218,R1201P,[ 50.87 -28.91  67.21]
193,0.6880424415064361,0.4917357658902261,R1215M,[-44.9   22.65 -58.19]
194,0.9736883768327368,0.6359514300768966,R1201P,[ 39.16 -76.44  29.54]
195,0.8675741204816877,0.5897183997620984,R1243T,[-12.1  -57.72  18.2 ]
196,0.6582347772142325,0.55273539435199,R1111M,[-49.73  22.96 -50.64]
197,0.6582347772142325,0.32987167873731993,R1111M,[-49.73  22.96 -50.64]
198,0.6419684147603099,0.3419418788547519,R1077T,[ 16.92 -59.14  23.23]
199,0.7225690926351834,0.34619654680351564,R1075J,[-5.16 33.08 52.01]
200,0.93815131308874,0.768158545875561,R1189M,[ 28.48 -25.61  27.13]
201,0.8293613121612785,0.5491202164761537,R1032D,[-30.63  18.14  19.69]
202,0.2910053031802521,0.3324328235178176,R1260D,[-56.65  -1.6  -17.9 ]
203,0.927985022881858,0.5378493713616264,R1092J,[-20.48  57.96  18.26]
204,0.6382648319070516,0.5425357119371305,R1106M,[ 35.54 -40.06  10.16]
205,0.3100942183435545,0.5585876596519885,R1077T,[ 45.9   21.41 -27.71]
206,0.21803445528328533,0.15218922000971927,R1222M,[-27.94  12.14  47.82]
207,0.5560385073366666,0.3407247645877933,R1230J,[-24.51  -9.56 -18.93]
208,0.9536244340988757,0.7466984418953098,R1204T,[ 36.33  25.24 -18.21]
209,0.8801324642864827,0.5323341911710141,R1163T,[-50.52  26.84 -10.25]
210,0.4609701671866893,0.6119206750019357,R1171M,[-60.87   2.   -46.32]
211,0.4609701671866893,0.5782259288918314,R1171M,[-60.87   2.   -46.32]
212,0.5213349497783359,0.352639018706068,R1260D,[-31.83 -14.11  -5.02]
213,0.4951699377650348,0.26556581109275484,R1147P,[-60.28 -24.54 -21.85]
214,0.4470776770910109,0.5436365912854535,R1274T,[ 9.54 47.7  20.87]
215,0.7485897309675106,0.6143730993349329,R1032D,[-43.98  42.16  46.89]
216,0.6933166698851262,0.5267275410940323,R1171M,[ 12.46  32.32 -32.63]
217,0.16955954338333065,0.5817439987498788,R1065J,[-27.84  11.94   3.7 ]
218,0.8557744586068441,0.2531533155334364,R1061T,[ 35.59  33.19 -12.81]
219,0.7543066050228431,0.7041203354677791,R1111M,[-58.88 -32.62 -47.4 ]
220,0.7487708550443967,0.3887068056331506,R1147P,[-44.48 -30.28  27.58]
221,0.4856511068928644,0.6786475974583942,R1163T,[-30.17  27.2  -12.53]
222,0.911711454990376,0.5935239808490289,R1170J,[-41.55 -31.98 -33.41]
223,0.8721204831162748,0.4614637765777948,R1243T,[-12.8   34.18  58.61]
224,0.7857128261163802,0.3208405989748586,R1169P,[16.17 24.87 -6.3 ]
225,0.20943914105053069,0.7044197339206525,R1065J,[ 28.82  28.93 -19.67]
226,0.7475822123979768,0.36416982455161984,R1061T,[-32.22   1.52 -20.94]
