,across,within,Subject,R,Sample rate,Samples,Thresholded electrodes,Sessions,Number thresholded,Total time (h),Average session length (h),Total electrodes,Proportion thresholded
0,0.2615596567591098,0.355029894705352,R1167M_RAM_FR1_0,[ 0.33 61.39 19.91],250.0,986432,64,1.0,12,1.096,1.096,76,0.158
1,0.7197047852574924,0.4064762053933629,R1243T_RAM_CatFR1_0,[-65.94 -36.41   5.23],250.0,3157201,115,3.0,11,3.508,1.169,126,0.087
2,0.7255790980926765,0.4354854068286387,R1189M_RAM_FR1_0,[ 22.41  31.25 -11.39],250.0,2585627,107,2.0,9,2.873,1.436,116,0.078
3,0.13060685001011568,0.1915041415532732,R1226D_RAM_FR1_0,[-62.93 -27.38 -21.38],250.0,1494108,75,1.0,15,1.66,1.66,90,0.167
4,0.18238565661523884,0.6493448409482202,R1243T_RAM_FR1_0,[-57.11 -18.84  -6.07],250.0,2889820,115,3.0,11,3.211,1.07,126,0.087
5,0.12333725938785417,0.3440574455434349,R1108J_RAM_CatFR1_0,[-13.6  -19.86   9.78],250.0,4084750,154,3.0,12,4.539,1.513,166,0.072
6,0.5194554699159223,0.6844107452613799,R1065J_RAM_FR1_0,[-28.08 -40.74   0.86],250.0,4243000,135,5.0,53,4.714,0.943,188,0.282
7,0.32500081347326143,0.3547439383671762,R1264P_RAM_FR1_0,[-29.95 -16.09  57.32],250.0,895674,45,0.0,33,0.995,inf,78,0.423
8,0.3533799118095569,0.29733971988414404,R1141T_RAM_CatFR1_0,[-36.09  -3.57 -16.24],250.0,2136750,103,2.0,23,2.374,1.187,126,0.183
9,0.5977231743248052,0.07851183355821323,R1147P_RAM_FR1_0,[-49.16 -13.19   4.26],250.0,1557019,89,2.0,27,1.73,0.865,116,0.233
10,0.08580229812410384,0.3038531247955468,R1094T_RAM_FR1_0,[-31.18 -53.9   10.3 ],250.0,2469250,103,2.0,17,2.744,1.372,120,0.142
11,0.31912832471800584,0.1847167368363313,R1260D_RAM_CatFR1_0,[-44.75  15.46 -18.19],250.0,1463068,124,1.0,4,1.626,1.626,128,0.031
12,0.18799897511990366,0.3255559512742589,R1065J_RAM_FR1_0,[-38.72  -7.13 -25.91],250.0,4243000,135,5.0,53,4.714,0.943,188,0.282
13,0.9425271575576472,0.5758908078067781,R1092J_RAM_CatFR1_0,[ -5.39  59.96 -12.42],250.0,1800000,107,0.0,23,2.0,inf,130,0.177
14,0.2713719260669641,0.0365930393630696,R1243T_RAM_CatFR1_0,[-41.38  -8.08  17.18],250.0,3157201,115,3.0,11,3.508,1.169,126,0.087
15,0.2267169626882788,0.19824269163399996,R1223E_RAM_FR1_0,[-79.54 -19.25 -10.72],250.0,2744346,35,2.0,93,3.049,1.524,128,0.727
16,0.43167807868299396,0.4522311868186739,R1291M_RAM_CatFR1_0,[-30.36  -9.22 -18.09],250.0,1613164,24,1.0,64,1.792,1.792,88,0.727
17,0.13569140128455806,0.6843402239626647,R1170J_RAM_FR1_1,[-55.79 -22.64 -35.55],250.0,2055795,103,2.0,5,2.284,1.142,108,0.046
18,0.4109393674034483,0.2783252212796241,R1075J_RAM_FR1_0,[ 45.38 -38.04  36.38],250.0,1410000,89,1.0,31,1.567,1.567,120,0.258
19,0.9044517340666194,0.5934083461325393,R1092J_RAM_CatFR1_0,[26.45 54.22 -9.85],250.0,1800000,107,0.0,23,2.0,inf,130,0.177
20,0.35946199609388496,0.2724939622614859,R1202M_RAM_FR1_0,[ 40.41 -63.81   1.69],250.0,1521234,49,1.0,15,1.69,1.69,64,0.234
21,0.5974690904808306,0.5184530467519476,R1215M_RAM_FR1_0,[-29.68  48.34 -23.87],250.0,3184086,56,2.0,8,3.538,1.769,64,0.125
22,0.9400318024307944,0.8812107732126324,R1247P_RAM_FR1_0,[-15.95  -2.5  -30.49],250.0,775172,116,0.0,8,0.861,inf,124,0.065
23,0.6755273801759341,0.42645574924061097,R1204T_RAM_CatFR1_0,[41.91 15.16 17.03],250.0,756284,117,0.0,9,0.84,inf,126,0.071
24,0.03374853133103686,0.3638396157649091,R1094T_RAM_FR1_0,[-35.     1.32 -33.55],250.0,2469250,103,2.0,17,2.744,1.372,120,0.142
25,0.8677777468311624,0.6576044188959315,R1247P_RAM_FR1_0,[ 30.8  -14.79  28.44],250.0,775172,116,0.0,8,0.861,inf,124,0.065
26,0.6012078347423979,0.5219264760169691,R1226D_RAM_FR1_0,[-41.48  20.2  -17.26],250.0,1494108,75,1.0,15,1.66,1.66,90,0.167
27,0.4792502005195272,0.7006654918299382,R1174T_RAM_CatFR1_0,[-47.51   4.15 -24.47],250.0,817766,51,0.0,75,0.909,inf,126,0.595
28,0.8775048341769471,0.12315920592079754,R1260D_RAM_CatFR1_0,[-33.11  17.98  68.21],250.0,1463068,124,1.0,4,1.626,1.626,128,0.031
29,-0.04012392113338969,0.04370000173185448,R1291M_RAM_FR1_0,[-57.81   9.9  -36.81],250.0,1065526,43,0.0,45,1.184,inf,88,0.511
30,0.1468171663147154,0.11699902672522138,R1112M_RAM_CatFR1_0,[ 45.03   3.92 -59.57],250.0,707508,13,0.0,55,0.786,inf,68,0.809
31,0.111779241565313,0.14294897315879448,R1060M_RAM_CatFR1_0,[ 49.73 -53.6   -4.64],250.0,588916,7,0.0,61,0.654,inf,68,0.897
32,0.29101545652240746,0.3795938259185135,R1170J_RAM_FR1_1,[-46.23  18.39 -40.75],250.0,2055795,103,2.0,5,2.284,1.142,108,0.046
33,0.5081554408080682,0.15065254972644485,R1106M_RAM_FR1_0,[44.23 53.91 24.01],250.0,1289756,36,0.0,90,1.433,inf,126,0.714
34,0.7146537755388497,0.2689436032867945,R1093J_RAM_CatFR1_0,[ 47.25   3.26 -78.33],250.0,713250,80,0.0,32,0.792,inf,112,0.286
35,0.3157247338483791,0.7562934938179628,R1264P_RAM_FR1_0,[-48.54 -12.9    1.14],250.0,895674,45,0.0,33,0.995,inf,78,0.423
36,0.11006445114082353,0.016848945152763355,R1147P_RAM_CatFR1_0,[-41.23  31.18 -11.28],250.0,700146,110,0.0,6,0.778,inf,116,0.052
37,0.5842769745145625,0.06491452454081295,R1147P_RAM_FR1_0,[-47.13 -24.55  13.23],250.0,1557019,89,2.0,27,1.73,0.865,116,0.233
38,0.3615326669745889,0.8337122206577559,R1171M_RAM_FR1_0,[-48.98 -11.01 -44.73],250.0,1314988,79,1.0,37,1.461,1.461,116,0.319
39,0.6252155586533159,0.23793105371098594,R1169P_RAM_CatFR1_0,[  9.89  22.05 -16.03],250.0,1567802,35,0.0,1,1.742,inf,36,0.028
40,0.07484340045334131,-0.42317521586791934,R1075J_RAM_CatFR1_0,[-56.21  10.56  25.11],250.0,787250,119,0.0,1,0.875,inf,120,0.008
41,0.6506491902487843,0.3047204341132536,R1226D_RAM_FR1_0,[-29.19  48.2  -34.17],250.0,1494108,75,1.0,15,1.66,1.66,90,0.167
42,0.3030701787273715,0.4849812504145949,R1204T_RAM_CatFR1_0,[-31.61  25.63  16.7 ],250.0,756284,117,0.0,9,0.84,inf,126,0.071
43,0.7095883187481008,0.5318014155568949,R1189M_RAM_CatFR1_0,[ 23.78  40.08 -14.13],250.0,776426,111,0.0,5,0.863,inf,116,0.043
44,0.1074212323492952,0.036707240109761466,R1032D_RAM_FR1_0,[ 50.83 -11.93  64.09],250.0,668750,85,0.0,19,0.743,inf,104,0.183
45,0.3681854358310244,0.3121810033168152,R1060M_RAM_CatFR1_0,[ 51.56 -50.6    5.7 ],250.0,588916,7,0.0,61,0.654,inf,68,0.897
46,0.6781641925947208,0.14425173280611586,R1169P_RAM_CatFR1_0,[ 26.7  -14.34 -26.82],250.0,1567802,35,0.0,1,1.742,inf,36,0.028
47,0.5998682700230183,-0.14757399121806736,R1075J_RAM_CatFR1_0,[ 22.54 -41.61  49.94],250.0,787250,119,0.0,1,0.875,inf,120,0.008
48,0.8383692670050535,0.4601938518101665,R1204T_RAM_CatFR1_0,[58.07 30.02  3.2 ],250.0,756284,117,0.0,9,0.84,inf,126,0.071
49,0.5761780055539737,0.35709116484124515,R1189M_RAM_CatFR1_0,[ 28.04  29.3  -25.45],250.0,776426,111,0.0,5,0.863,inf,116,0.043
50,0.7798928882760511,0.4210678141744396,R1061T_RAM_CatFR1_0,[-63.64  -0.13 -21.94],250.0,773040,111,0.0,9,0.859,inf,120,0.075
51,0.8198878015424585,0.2116482922692557,R1201P_RAM_FR1_1,[ 35.99 -56.79  73.52],250.0,1570289,105,1.0,20,1.745,1.745,125,0.16
52,0.8490053632620301,0.04364644512262266,R1260D_RAM_CatFR1_0,[-61.52 -59.12  -2.8 ],250.0,1463068,124,1.0,4,1.626,1.626,128,0.031
53,-0.02266199166208498,0.19782832317831686,R1260D_RAM_CatFR1_0,[-61.4  -19.44 -11.85],250.0,1463068,124,1.0,4,1.626,1.626,128,0.031
54,0.6959372910920595,0.1246427305533202,R1260D_RAM_FR1_0,[-46.92 -27.05  53.64],250.0,982170,122,0.0,6,1.091,inf,128,0.047
55,0.2501754305727537,0.21547458507392775,R1202M_RAM_FR1_0,[  7.92 -90.   -17.3 ],250.0,1521234,49,1.0,15,1.69,1.69,64,0.234
56,0.201043225915146,0.4557733799872363,R1215M_RAM_CatFR1_0,[-43.78  34.53 -24.29],250.0,726031,53,0.0,11,0.807,inf,64,0.172
57,0.9052898702245168,0.8753086987405668,R1247P_RAM_FR1_0,[-15.9   33.89  33.4 ],250.0,775172,116,0.0,8,0.861,inf,124,0.065
58,0.8013187741590598,0.6412029570498412,R1171M_RAM_FR1_0,[27.14 23.47 15.34],250.0,1314988,79,1.0,37,1.461,1.461,116,0.319
