,across,within,Subject,R
2086,0.3944496640216944,0.21431242956825655,TJ021,[ 65.66 -34.39  50.42]
2087,0.6721644970614462,0.6548291110144633,CH067,[-60.61 -31.04 -22.06]
2088,0.768316990821397,0.6864978139653074,CH061,[66.67 -8.65  8.25]
2089,0.7058293410501881,0.4773230256866378,CH046,[-23.23  -7.72 -12.37]
2090,0.5973858307540898,0.6007533243628635,TJ005,[-52.53 -22.08 -14.39]
2091,0.8356283859514182,0.7934808148850985,TJ019,[ 67.68 -24.19 -13.32]
2092,0.6652804214275774,0.5355866748527545,FR280,[-67.68   5.61 -10.4 ]
2093,0.5972036434367118,0.432556428010749,FR050,[-31.31  55.14  -9.92]
2094,0.5277580853181288,0.3754123722426375,CH008b,[ 60.61 -28.21   7.22]
2095,0.26031851098773645,0.2580591536385661,CH018,[54.55 36.55 12.81]
2096,0.2866569452685828,0.0549870747925342,TJ010,[ 15.15 -74.54 -18.61]
2097,0.36807329403036254,0.2780220820102387,CH008b,[49.49 -2.88 17.26]
2098,0.6268874536060948,0.5324601399056301,CH013,[-47.47   8.65 -32.87]
2099,0.5942593880148055,0.5513043949781292,FR130,[-35.35 -18.17  -9.39]
2100,0.4235147807662725,0.3171576729837004,TJ004,[-52.53  43.86  11.02]
2101,0.45654652473143503,0.391514292557968,TJ018,[-20.2   46.28  47.06]
2102,0.45654652473143503,0.16009185737407022,TJ018,[-20.2   46.28  47.06]
2103,0.619279218026566,0.6095912636246975,CH042,[36.36 10.4  -1.78]
2104,0.4211772480806184,0.4035425163198494,CH003,[-47.47  10.35  21.22]
2105,0.7326422365488844,0.5499004156774666,FR150,[ 66.67 -63.94  -1.2 ]
2106,0.16119647963782394,0.09614984169273136,TJ010,[-59.6  -65.95  -2.39]
2107,0.7617496350581486,0.7458916773843314,CH042,[ 16.16   4.17 -24.79]
2108,0.15024218464051647,0.13953784092237198,TJ018,[-53.54 -32.79 -29.31]
2109,0.657941450075374,0.9119701818516076,TJ032,[64.65 -4.38 26.98]
2110,0.28651387142265194,0.26999742394107834,UP004,[-61.62 -55.5   16.66]
2111,0.5989156648870959,0.5777383141627447,TJ027,[-13.13 -38.4  -18.91]
2112,0.33118295715974755,0.3247210868964449,FR032,[-40.4 -34.7 -33. ]
2113,0.8894481609291391,0.5877319161167541,CH005,[ 54.55  -1.7  -32.28]
2114,0.6214608887311445,0.5145590604328826,CH065,[48.48 31.92  1.68]
2115,0.4334756655623353,0.37214083929643454,TJ015,[-55.56  25.79  22.04]
