,across,within,Subject,R
0,0.4612828948573444,-0.11942762779708695,R1111M,[-49.73  22.96 -50.64]
1,0.4612828948573444,-0.09533722387776518,R1111M,[-49.73  22.96 -50.64]
2,0.3968752534508297,0.14265505528516226,R1221P,[-49.68  -7.39  37.31]
3,0.14613830704628775,0.31093759359856543,R1222M,[-60.97  -4.53  11.84]
4,0.06506108688907575,0.1539718332006354,R1260D,[-58.08 -57.04  27.6 ]
5,0.3103088889593877,0.3613051474383033,R1108J,[-13.33 -37.47  11.17]
6,0.5540510354199051,0.37448205495512665,R1274T,[-22.39 -24.99  -8.93]
7,0.09883250177898346,0.05916819940590429,R1222M,[ 2.53 35.65 35.31]
8,0.6904868983213519,0.419961510694244,R1061T,[ 38.1  -27.47  22.36]
9,0.7523829605866643,0.6037360870282762,R1274T,[ 25.25   4.72 -37.92]
10,-0.019863751243543958,0.2731877310700103,R1065J,[ 34.08   4.82 -33.92]
11,0.9996607178207414,0.3029035946537022,R1075J,[17.64 17.93 55.67]
12,0.7497133447736539,0.11212340595977068,R1075J,[ 22.54 -41.61  49.94]
13,0.20204577367920015,0.42455443697361495,R1274T,[46.58 28.39  5.93]
14,0.9279681070810042,0.07833174054757511,R1174T,[ 34.21  -6.64 -23.96]
15,0.4864700707978922,0.2297362832371992,R1221P,[-49.88  21.28  28.49]
16,0.6248969476790073,0.21771231194284232,R1274T,[ 50.6   -7.45 -24.71]
17,0.15124659618507028,0.04513024684708623,R1189M,[ 51.61  45.56 -15.04]
18,0.5309702764733504,0.01306024871801228,R1094T,[-14.23 -33.9   18.55]
19,0.9534927573288952,-0.042348702890477034,R1189M,[  8.62  36.64 -11.7 ]
20,0.9392761951150148,0.15794612995514692,R1092J,[ -2.71  60.54 -16.81]
21,0.2593975135812859,0.15590850829834646,R1260D,[-57.24 -43.41  10.62]
22,0.15955845500188626,0.06747320514789032,R1260D,[-55.57   3.07  11.76]
23,0.3984986837668318,0.03562812848456584,R1189M,[ 34.62  27.4  -38.62]
