,across,within,Subject,R
58,0.3863885878313668,-0.08285491587492501,TJ010,[-33.33 -45.4  -24.08]
59,0.16385878491935696,0.2963382241306285,TJ018,[ 28.28 -19.77 -20.21]
60,0.6280967052991335,0.3562497629685681,CH046,[-41.41   8.34  -1.9 ]
61,0.7502437212654086,0.5501272522357854,BW013,[ 33.33 -40.    59.92]
62,0.7397829266799674,0.5259799777060886,TJ015,[31.31 42.37 42.5 ]
63,0.07870404698511517,0.1530589001989173,TJ027,[ 35.35 -21.83 -20.33]
64,0.1374398355636465,0.11977902847808285,TJ021,[ 53.54 -13.33 -25.8 ]
65,0.7760129865005343,0.1896038856219444,TJ032,[41.41 28.05 39.57]
66,0.5223308203448772,0.16333772802757132,UP007,[-56.57  33.67   8.31]
67,0.7338088637246698,0.06697516790933536,FR150,[ 55.56 -82.83  27.19]
68,0.6866966494178582,0.3225158472293469,BW013,[ 28.28  10.14 -43.51]
69,0.5560103854801746,0.11861515728099872,CH058,[ -1.01 -12.15  38.54]
70,0.13756416432041854,0.03251453737161372,FR050,[-33.33  31.81  47.39]
71,0.14101381141172178,0.12154880905045187,FR160,[-61.62 -66.51 -13.38]
72,0.9192874635311572,0.009890671779090364,TJ010,[ 46.46 -16.68 -20.03]
73,0.5735789980236798,0.2226630520591729,TJ028,[ 47.47 -23.78 -46.67]
74,0.5331796584177789,0.168205078859552,FR270,[-25.25   3.03  66.54]
75,0.4794292388307806,-0.41474849693971577,CH066,[-28.28 -43.3   64.1 ]
76,0.2819273945765893,-0.5015257760267285,TJ010,[-35.35  -4.37 -41.97]
77,0.9552827925396146,-0.0047865963396134465,UP004,[28.28 -2.68 -9.69]
78,0.5834713270289708,0.1047249679463005,FR270,[-37.37   7.31  63.5 ]
79,0.4027758425820844,0.27148402989679754,TJ030,[ 49.49 -41.95 -32.22]
80,0.3249014891783781,0.2927319486014188,TJ032,[37.37 20.33 50.04]
81,0.9693181031196612,0.07230196024480982,TJ027,[ 73.74 -44.79 -14.51]
82,-0.018716592321250253,0.22703638396232195,TJ019,[56.57 11.43 -1.72]
83,0.4700830956571573,-0.1526955409516515,TJ018,[ 55.56 -68.52 -14.69]
84,0.6930216210638073,0.16624824111705522,CH058,[-16.16  49.93  13.52]
85,0.7305180244192757,0.5986636146831472,CH018,[40.4  58.94 -2.55]
86,0.7986119937510869,0.056463233843890376,TJ018,[-73.74 -31.14 -19.68]
87,0.6869177933057943,-0.03346867669813936,CH066,[-27.27 -34.03  64.59]
88,0.20860602300474373,0.08684386540279013,TJ018,[ 44.44  -6.28 -45.66]
89,0.18599504896245173,0.4097916595074726,CH018,[57.58 33.87  3.96]
90,0.44646579215352,0.6336323616397623,CH066,[-1.01 43.24 24.05]
91,-0.06773768518240479,0.5287143505685825,CH042,[37.37 20.49  3.26]
92,0.21470477562167609,-0.0776310203013151,TJ028,[ 17.17  76.04 -15.87]
93,0.3616880222281573,0.25528909395628635,FR029,[46.46 20.8  40.28]
94,0.4312649498759595,0.02551422710193576,TJ018,[-15.15 -21.93 -17.95]
95,0.8464136470744488,0.016862169951399778,TJ003,[-33.33  20.44 -42.92]
96,0.3836614315986081,0.1105696702992364,CH046,[ 19.19  -3.81 -31.21]
97,0.5621891391370643,0.5188330581193186,CH061,[ 58.59 -18.69  45.81]
98,0.6610745531136434,0.4734798457438023,FR280,[-67.68  -2.73  -8.5 ]
99,0.3961189280013629,0.22505851882594166,CH067,[-55.56 -76.81   9.01]
100,0.4382710403475374,-0.4065210177750554,CH066,[-10.1   47.87  35.17]
101,0.14883529950794408,0.06970193046276953,TJ019,[ 52.53  15.86 -32.46]
102,0.7831431345771698,0.03561748899810771,CH061,[ 40.4  -41.03  38.1 ]
103,0.5413206488166932,0.4373996695675672,CH058,[55.56 29.91  0.54]
104,0.36645748313310106,0.030080137624710925,CH066,[-23.23   3.45  57.86]
105,0.7061421207994605,-0.27183972534723977,CH066,[-37.37 -51.12  54.98]
106,0.04957368435403689,0.028086414978029318,TJ018,[10.1 76.6 17.1]
107,0.4498330268490892,0.7605786171497017,TJ022,[ 73.74 -15.13  -8.03]
108,0.9285733008638992,0.09809863503630492,TJ021,[ 36.36  -3.81 -31.21]
109,0.7867782284860031,0.1831368541026952,BW001,[ 40.4   18.43 -20.39]
