,across,within,Subject,R,Sample rate,Samples,Thresholded electrodes,Sessions,Number thresholded,Total time (h),Average session length (h),Total electrodes,Proportion thresholded
0,0.5486060921972945,0.12926310408204778,FR220,[59.6   9.27  0.49],250.0,1200000,35,2.0,29,1.333,0.666,64,0.453
1,0.6701849856590604,0.13630292749801207,TJ010,[-29.29   4.94 -42.62],250.0,529500,124,1.0,2,0.588,0.588,126,0.016
2,0.5601266877572935,0.6993840401151136,CH061,[ 44.44 -79.95   9.93],250.0,1545750,91,3.0,3,1.718,0.573,94,0.032
3,0.31434166613811954,0.3018392935847221,CH018,[40.4  25.48 50.32],250.0,2082738,80,4.0,24,2.314,0.578,104,0.231
4,0.10670312260696953,0.5255278632697583,FR270,[-51.52  31.86  24.54],250.0,2550001,45,5.0,39,2.833,0.567,84,0.464
5,0.3124806207132024,0.1954237010902875,CH008b,[ 20.2  -13.85 -37.75],250.0,2425750,105,4.0,23,2.695,0.674,128,0.18
6,0.895525640508477,0.3994701986127149,CH066,[ -6.06  52.87 -29.13],250.0,740878,156,1.0,0,0.823,0.823,156,0.0
7,0.19003168505833568,0.2622280906277812,CH013,[-54.55   2.52  12.1 ],250.0,1549237,121,2.0,2,1.721,0.86,123,0.016
8,0.6510767371193256,0.3014237728901855,FR029,[ 64.65 -19.2   13.13],250.0,257500,58,1.0,27,0.286,0.286,85,0.318
9,0.5175643210102456,0.4381746845598603,TJ015,[-18.18  24.71  66.6 ],250.0,2572250,107,3.0,15,2.858,0.953,122,0.123
10,0.6543677140666404,0.10638476056822338,CH046,[-25.25 -49.37  61.6 ],250.0,1339000,78,2.0,6,1.488,0.744,84,0.071
11,0.710866857781572,0.5579219973652099,TJ022,[-50.51  -4.48 -39.59],250.0,3220000,86,3.0,20,3.578,1.193,106,0.189
12,0.8556248450088834,0.1656981494090169,FR050,[-16.16  57.35 -13.37],250.0,447750,98,1.0,2,0.498,0.498,100,0.02
13,0.7490642149465632,0.4347381332457693,FR050,[-57.58 -46.75  49.77],250.0,447750,98,1.0,2,0.498,0.498,100,0.02
14,0.7358855748601246,0.6524710669857886,FR210,[ 60.61  -8.7  -13.61],250.0,1350000,23,2.0,7,1.5,0.75,30,0.233
15,0.6533644071389545,0.2594182960359247,TJ019,[ 21.21  -1.28 -41.79],250.0,3600000,82,2.0,16,4.0,2.0,98,0.163
16,0.6249505867337629,0.4155427536705065,TJ015,[ 0.   35.   45.38],250.0,2572250,107,3.0,15,2.858,0.953,122,0.123
17,0.6126605301790835,0.10851638143135828,CH005,[52.53 20.9  16.34],250.0,841161,95,1.0,9,0.935,0.935,104,0.087
18,0.242877610033216,0.4650383380822422,TJ032,[54.55 33.72  7.22],250.0,3526250,82,4.0,8,3.918,0.98,90,0.089
19,-0.0405145879992359,0.168099076592513,TJ019,[ 67.68 -21.31  14.11],250.0,3600000,82,2.0,16,4.0,2.0,98,0.163
20,0.7781059805469057,0.6984960619422433,FR290,[-30.3  -32.53 -11.42],250.0,1350001,40,2.0,48,1.5,0.75,88,0.545
21,0.3785120725893418,0.4458216485658124,TJ025,[59.6   4.37 16.55],250.0,3677750,102,4.0,18,4.086,1.022,120,0.15
22,0.5346687559542723,0.38361344205278336,TJ004,[-58.59 -13.18 -29.37],250.0,645500,53,1.0,3,0.717,0.717,56,0.054
23,0.41196425154217,0.1865689741413568,CH012,[-34.34 -14.1  -31.8 ],250.0,2659026,54,4.0,10,2.954,0.738,64,0.156
24,0.7710456171616239,0.6678021145840569,FR220,[16.16 41.75 55.53],250.0,1200000,35,2.0,29,1.333,0.666,64,0.453
25,0.3982679208581347,0.2395993774415788,TJ015,[-55.56  17.14 -14.5 ],250.0,2572250,107,3.0,15,2.858,0.953,122,0.123
26,0.532579265701402,0.3119468923564281,TJ025,[ 51.52 -14.57 -44.94],250.0,3677750,102,4.0,18,4.086,1.022,120,0.15
27,0.4627578856726831,0.35091460209091324,TJ018,[ 67.68 -19.35 -29.72],250.0,2700000,123,1.0,37,3.0,3.0,160,0.231
28,0.6394039670621252,0.21669370060318213,TJ018,[53.54 26.92 -2.02],250.0,2700000,123,1.0,37,3.0,3.0,160,0.231
